Fecha Respuesta,NPS Recomendacion,Satisfaccion Soporte,Edad,Plan Actual,Funciones Favoritas,Comentarios
2025-07-13 16:43:59,10,2,55,Pro,"Exportación, Dashboard, Ninguna",Podría mejorar - ID:9577
2025-07-16 01:41:49,9,2,36,Básico,"Usuarios, API",Soporte lento - ID:9578
2025-04-14 05:53:06,7,5,49,Gratuito,"Ninguna, Exportación, API",Demasiados bugs - ID:9579
2025-02-06 21:51:04,10,1,38,Gratuito,"Reportes, Exportación, Ninguna",Me encanta el dashboard - ID:9580
2025-04-15 07:54:44,9,1,52,Básico,"Ninguna, Reportes",Muy rápido - ID:9581
2024-12-26 21:04:36,9,2,19,Pro,Exportación,Muy rápido - ID:9582
2025-05-25 21:38:35,5,2,50,Básico,"API, Exportación",Muy rápido - ID:9583
2025-10-28 19:23:00,7,1,42,Básico,"Ninguna, Dashboard",Me encanta el dashboard - ID:9584
2025-05-24 16:46:58,9,2,61,Empresarial,"Dashboard, Reportes, Exportación",Excelente servicio - ID:9585
2025-05-23 17:08:32,5,2,58,Básico,Usuarios,Me encanta el dashboard - ID:9586
2025-10-22 15:39:18,8,5,31,Empresarial,"Dashboard, Ninguna",La interfaz es confusa - ID:9587
2025-06-21 01:07:47,9,4,62,Pro,"Dashboard, API",Excelente servicio - ID:9588
2025-07-01 16:39:53,10,3,57,Gratuito,"Ninguna, Dashboard, Exportación",Me encanta el dashboard - ID:9589
2025-10-23 05:31:34,8,1,29,Gratuito,"API, Ninguna",Precio justo - ID:9590
2025-05-21 07:55:52,8,1,53,Pro,"API, Dashboard",Podría mejorar - ID:9591
2024-11-27 00:52:22,3,4,64,Básico,"Ninguna, API, Exportación",Podría mejorar - ID:9592
2025-03-26 09:42:46,6,2,48,Básico,"API, Ninguna, Dashboard",Precio justo - ID:9593
2025-07-03 01:20:11,10,3,23,Básico,Ninguna,Precio justo - ID:9594
2025-04-18 16:17:05,8,5,55,Básico,"Dashboard, Usuarios, Ninguna",Me encanta el dashboard - ID:9595
2025-08-20 12:09:11,9,2,41,Pro,"API, Usuarios, Ninguna",Demasiados bugs - ID:9596
2025-04-25 01:31:55,0,5,64,Empresarial,Exportación,Podría mejorar - ID:9597
2025-04-27 20:07:43,7,5,38,Gratuito,Dashboard,Precio justo - ID:9598
2025-10-20 12:34:27,10,5,45,Gratuito,Exportación,Demasiados bugs - ID:9599
2025-06-12 21:52:16,10,5,51,Empresarial,"Exportación, API, Dashboard",La interfaz es confusa - ID:9600
2025-05-21 01:46:02,10,4,59,Básico,Ninguna,La interfaz es confusa - ID:9601
2025-10-04 16:12:53,3,1,19,Empresarial,Reportes,Muy rápido - ID:9602
2025-04-12 11:43:56,9,3,38,Gratuito,"Usuarios, Ninguna, API",Soporte lento - ID:9603
2025-08-05 19:39:44,10,3,21,Gratuito,Usuarios,Soporte lento - ID:9604
2025-01-05 06:28:28,10,2,45,Empresarial,"Usuarios, Exportación",Soporte lento - ID:9605
2025-02-11 01:07:24,8,3,49,Básico,"API, Dashboard",Soporte lento - ID:9606
2025-02-19 06:23:40,9,5,22,Pro,"Exportación, Ninguna",Soporte lento - ID:9607
2025-07-19 13:02:37,6,2,39,Pro,"Ninguna, Usuarios, Dashboard",La interfaz es confusa - ID:9608
2025-10-02 17:29:46,9,5,24,Empresarial,API,Podría mejorar - ID:9609
2025-01-22 11:24:41,10,3,56,Pro,API,La interfaz es confusa - ID:9610
2025-07-17 17:03:24,7,1,29,Empresarial,"Dashboard, Reportes",Muy rápido - ID:9611
2024-12-27 17:46:03,9,3,20,Empresarial,"Exportación, Ninguna",Muy rápido - ID:9612
2024-12-25 00:44:06,10,4,42,Pro,Dashboard,Soporte lento - ID:9613
2025-07-26 02:07:58,5,5,33,Básico,"Dashboard, Usuarios",Demasiados bugs - ID:9614
2025-05-27 02:13:47,1,3,58,Básico,Exportación,Muy rápido - ID:9615
2025-03-08 18:39:12,5,5,44,Básico,"Dashboard, API",La interfaz es confusa - ID:9616
2025-10-28 12:14:05,8,2,40,Empresarial,"Usuarios, Dashboard, Reportes",Muy rápido - ID:9617
2025-06-24 00:43:00,10,3,18,Pro,"Usuarios, Exportación, Ninguna",Me encanta el dashboard - ID:9618
2025-01-09 02:19:34,10,4,46,Empresarial,"Exportación, Usuarios",Precio justo - ID:9619
2025-05-22 08:57:03,1,3,58,Pro,"Exportación, Usuarios, Dashboard",Excelente servicio - ID:9620
2025-11-14 02:02:10,10,4,39,Básico,"Ninguna, Reportes",Precio justo - ID:9621
2025-10-22 07:59:56,0,5,28,Empresarial,Reportes,Excelente servicio - ID:9622
2025-06-08 18:44:20,6,2,23,Básico,Exportación,Precio justo - ID:9623
2025-01-13 06:29:34,9,1,25,Empresarial,API,La interfaz es confusa - ID:9624
2025-07-21 12:28:51,6,5,39,Básico,Usuarios,Demasiados bugs - ID:9625
2025-09-19 09:35:29,5,1,28,Pro,"Reportes, Dashboard, Usuarios",Muy rápido - ID:9626
2025-09-08 09:53:49,8,3,42,Empresarial,Ninguna,Excelente servicio - ID:9627
2025-11-11 15:55:23,9,3,61,Gratuito,"Exportación, Usuarios",Demasiados bugs - ID:9628
2025-05-24 20:14:51,10,5,65,Pro,"Usuarios, Exportación",Soporte lento - ID:9629
2025-08-08 21:35:00,10,4,32,Gratuito,"API, Exportación, Reportes",La interfaz es confusa - ID:9630
2025-10-29 18:59:00,4,1,38,Gratuito,"API, Exportación",Me encanta el dashboard - ID:9631
2025-05-06 00:19:57,10,4,34,Básico,"Reportes, API, Ninguna",Me encanta el dashboard - ID:9632
2025-06-27 08:00:37,8,5,49,Empresarial,"Ninguna, Dashboard, Usuarios",Muy rápido - ID:9633
2025-02-05 00:44:40,10,3,38,Pro,"Dashboard, API",Me encanta el dashboard - ID:9634
2025-08-21 06:04:20,3,1,39,Pro,Ninguna,Me encanta el dashboard - ID:9635
2025-01-22 12:14:08,4,5,39,Gratuito,Reportes,Podría mejorar - ID:9636
2025-10-19 17:11:27,7,4,35,Empresarial,"Reportes, API",Excelente servicio - ID:9637
2024-12-30 15:39:39,9,2,23,Básico,"Usuarios, Ninguna, Dashboard",Me encanta el dashboard - ID:9638
2025-09-22 12:31:52,5,5,24,Básico,"Usuarios, Reportes, API",La interfaz es confusa - ID:9639
2025-02-04 20:11:01,8,5,57,Pro,Reportes,La interfaz es confusa - ID:9640
2025-11-16 13:56:41,7,2,36,Básico,"Reportes, API, Ninguna",Demasiados bugs - ID:9641
2025-09-03 14:06:00,6,5,30,Pro,"Exportación, Dashboard, Reportes",La interfaz es confusa - ID:9642
2024-11-25 23:58:25,5,2,39,Gratuito,"Usuarios, Dashboard",La interfaz es confusa - ID:9643
2025-07-04 13:57:25,6,3,20,Básico,"Usuarios, Reportes",Muy rápido - ID:9644
2025-10-24 23:38:36,8,1,45,Básico,"Dashboard, Usuarios",Excelente servicio - ID:9645
2025-10-07 07:37:13,5,4,60,Básico,Ninguna,Soporte lento - ID:9646
2025-10-06 15:04:24,10,5,45,Empresarial,"Usuarios, Reportes",Muy rápido - ID:9647
2025-05-13 01:38:26,10,5,36,Pro,"Dashboard, Ninguna",Precio justo - ID:9648
2024-12-23 20:47:26,4,4,27,Gratuito,"Usuarios, Ninguna, Exportación",Me encanta el dashboard - ID:9649
2024-11-29 11:58:57,7,1,32,Gratuito,"Dashboard, Usuarios, API",Demasiados bugs - ID:9650
2025-10-24 15:28:46,7,5,62,Gratuito,"Dashboard, Exportación",Excelente servicio - ID:9651
2025-06-06 15:08:29,10,2,45,Básico,"Exportación, Ninguna, Reportes",Podría mejorar - ID:9652
2024-12-10 20:52:56,2,2,32,Gratuito,"Exportación, Usuarios, Dashboard",Demasiados bugs - ID:9653
2025-05-19 04:45:25,1,4,54,Pro,"Dashboard, API, Usuarios",Podría mejorar - ID:9654
2024-12-14 15:39:24,8,1,65,Básico,"API, Dashboard, Exportación",Demasiados bugs - ID:9655
2025-05-28 12:35:03,9,1,28,Empresarial,"API, Reportes",Soporte lento - ID:9656
2025-06-07 08:17:42,10,3,34,Pro,Reportes,Soporte lento - ID:9657
2025-05-29 15:50:22,6,1,24,Básico,"Exportación, Dashboard",La interfaz es confusa - ID:9658
2025-06-06 19:39:27,10,1,19,Pro,"Ninguna, Exportación",Excelente servicio - ID:9659
2025-04-08 20:11:41,8,1,62,Pro,"Dashboard, Reportes",Muy rápido - ID:9660
2024-11-30 15:17:41,9,3,18,Pro,"Reportes, Exportación, Ninguna",Precio justo - ID:9661
2025-03-02 14:03:27,10,3,31,Gratuito,API,Excelente servicio - ID:9662
2025-09-05 01:52:15,8,2,62,Pro,"API, Exportación",Me encanta el dashboard - ID:9663
2025-10-18 04:02:42,7,4,53,Básico,"Exportación, API, Reportes",La interfaz es confusa - ID:9664
2025-10-03 03:00:16,10,4,58,Gratuito,Exportación,Muy rápido - ID:9665
2025-07-15 12:39:43,10,5,35,Pro,Dashboard,Excelente servicio - ID:9666
2025-05-11 11:13:52,3,3,59,Gratuito,"Exportación, Ninguna, API",Podría mejorar - ID:9667
2025-06-02 01:15:44,9,5,40,Gratuito,"Reportes, Usuarios",Soporte lento - ID:9668
2025-05-09 01:47:01,10,3,60,Gratuito,"Reportes, Dashboard",Muy rápido - ID:9669
2025-01-08 14:07:01,6,3,29,Pro,"Usuarios, Ninguna",Soporte lento - ID:9670
2024-12-07 03:35:08,10,3,62,Básico,Ninguna,Demasiados bugs - ID:9671
2025-04-03 19:07:10,9,4,28,Gratuito,"API, Exportación",Demasiados bugs - ID:9672
2025-09-16 22:09:03,0,4,20,Gratuito,"Usuarios, Dashboard, Reportes",Excelente servicio - ID:9673
2025-09-29 02:44:14,7,5,50,Gratuito,Dashboard,Muy rápido - ID:9674
2025-08-31 16:10:59,10,5,54,Gratuito,"API, Usuarios, Reportes",La interfaz es confusa - ID:9675
2025-05-03 17:43:40,9,2,47,Empresarial,"Ninguna, Dashboard",Precio justo - ID:9676
2025-08-28 14:31:56,9,5,63,Empresarial,"Ninguna, Exportación",Demasiados bugs - ID:9677
2025-02-03 00:07:51,10,1,52,Gratuito,"Ninguna, Reportes",Excelente servicio - ID:9678
2025-11-10 10:40:02,10,1,27,Pro,"API, Dashboard, Usuarios",Excelente servicio - ID:9679
2024-12-06 22:21:42,7,5,63,Empresarial,"Usuarios, Ninguna, Exportación",Soporte lento - ID:9680
2025-05-24 19:03:42,9,3,21,Gratuito,"API, Usuarios",Soporte lento - ID:9681
2025-03-01 08:35:32,10,5,28,Gratuito,Reportes,Me encanta el dashboard - ID:9682
2025-03-02 04:05:18,9,5,32,Pro,"Ninguna, Reportes",La interfaz es confusa - ID:9683
2025-09-09 03:22:31,7,3,34,Pro,"Exportación, Ninguna, API",Me encanta el dashboard - ID:9684
2025-02-17 20:44:01,10,5,29,Pro,"Ninguna, Exportación",Soporte lento - ID:9685
2025-07-22 02:18:36,7,5,35,Pro,"Reportes, Exportación",Precio justo - ID:9686
2025-11-03 18:26:54,0,4,44,Gratuito,"Usuarios, Dashboard, Exportación",Soporte lento - ID:9687
2025-01-13 19:59:40,9,3,35,Pro,"Dashboard, API",Demasiados bugs - ID:9688
2025-07-30 19:44:56,9,2,52,Gratuito,"Usuarios, API",Muy rápido - ID:9689
2025-11-03 03:11:39,9,1,43,Gratuito,"Dashboard, API",Podría mejorar - ID:9690
2025-06-07 16:16:27,7,3,44,Gratuito,"Usuarios, Ninguna",La interfaz es confusa - ID:9691
2025-10-14 10:04:37,9,4,19,Básico,Exportación,La interfaz es confusa - ID:9692
2024-12-10 12:50:30,4,3,26,Pro,Usuarios,Precio justo - ID:9693
2025-03-21 00:05:41,6,1,50,Gratuito,"Exportación, Usuarios, API",Muy rápido - ID:9694
2025-01-11 07:20:25,10,1,51,Empresarial,"Dashboard, Reportes, API",Soporte lento - ID:9695
2025-07-09 14:37:50,9,4,31,Pro,Ninguna,Excelente servicio - ID:9696
2024-11-20 05:36:37,9,5,56,Pro,API,La interfaz es confusa - ID:9697
2025-10-03 10:36:10,9,5,61,Gratuito,"API, Reportes",Me encanta el dashboard - ID:9698
2024-12-21 04:32:45,9,2,51,Gratuito,"Exportación, API",Excelente servicio - ID:9699
2025-08-23 09:56:14,7,5,18,Empresarial,"Dashboard, Exportación, API",Podría mejorar - ID:9700
2025-11-02 21:04:17,3,3,54,Gratuito,"Ninguna, Dashboard",Podría mejorar - ID:9701
2025-10-24 05:01:13,10,1,20,Gratuito,Reportes,Precio justo - ID:9702
2025-02-13 21:03:29,3,3,47,Pro,Ninguna,Me encanta el dashboard - ID:9703
2025-09-14 20:57:14,10,5,33,Gratuito,"Reportes, API, Dashboard",Precio justo - ID:9704
2025-09-08 21:40:45,5,3,57,Pro,"Reportes, Ninguna, API",Me encanta el dashboard - ID:9705
2025-08-11 00:58:11,9,5,45,Gratuito,Usuarios,Soporte lento - ID:9706
2025-06-28 20:09:27,9,5,60,Básico,"Dashboard, Ninguna",Muy rápido - ID:9707
2025-07-27 03:26:12,6,4,18,Pro,"Ninguna, API",Precio justo - ID:9708
2025-09-27 05:31:25,9,2,65,Básico,"API, Exportación",Excelente servicio - ID:9709
2025-01-27 03:17:39,10,1,38,Básico,"Exportación, Dashboard, API",La interfaz es confusa - ID:9710
2025-03-15 13:07:11,9,1,62,Pro,Exportación,Me encanta el dashboard - ID:9711
2025-10-05 13:14:23,6,4,44,Gratuito,Ninguna,Precio justo - ID:9712
2025-02-25 20:14:35,9,3,50,Pro,"Dashboard, Ninguna",Soporte lento - ID:9713
2025-04-05 20:58:35,9,3,53,Básico,"Reportes, API, Exportación",Me encanta el dashboard - ID:9714
2025-09-15 17:14:29,1,1,56,Pro,"Exportación, Reportes",Excelente servicio - ID:9715
2025-07-03 15:58:30,7,1,19,Empresarial,"Usuarios, API, Dashboard",Demasiados bugs - ID:9716
2025-01-16 09:24:23,10,3,36,Pro,"Usuarios, API, Ninguna",Soporte lento - ID:9717
2025-04-06 04:33:37,8,1,49,Gratuito,"Dashboard, Ninguna, Exportación",La interfaz es confusa - ID:9718
2025-02-28 06:41:43,2,3,33,Gratuito,"Reportes, Exportación",Demasiados bugs - ID:9719
2025-11-17 15:04:31,9,5,26,Gratuito,Usuarios,Excelente servicio - ID:9720
2025-02-28 22:01:45,5,3,52,Básico,"Exportación, Reportes, Ninguna",Podría mejorar - ID:9721
2024-11-23 06:21:46,9,5,24,Básico,"Exportación, Dashboard, API",La interfaz es confusa - ID:9722
2025-09-12 15:55:07,9,4,54,Básico,"Ninguna, API, Exportación",Excelente servicio - ID:9723
2025-08-16 20:51:02,10,4,58,Pro,"Exportación, Usuarios, Dashboard",Muy rápido - ID:9724
2025-02-16 05:13:29,8,2,61,Empresarial,"Exportación, Usuarios, API",Soporte lento - ID:9725
2025-09-27 03:09:06,10,2,34,Básico,Dashboard,Precio justo - ID:9726
2025-09-12 07:37:01,10,2,23,Pro,"Ninguna, Reportes, Exportación",Demasiados bugs - ID:9727
2025-01-01 09:53:19,10,3,60,Gratuito,Reportes,Excelente servicio - ID:9728
2025-05-30 18:02:39,10,4,53,Pro,API,Muy rápido - ID:9729
2024-12-29 23:56:53,9,4,49,Pro,"Dashboard, Usuarios, Ninguna",Podría mejorar - ID:9730
2025-04-25 05:44:46,9,1,27,Básico,API,Precio justo - ID:9731
2025-01-23 13:04:11,8,5,57,Básico,Dashboard,Precio justo - ID:9732
2025-03-01 10:24:37,10,5,58,Básico,API,La interfaz es confusa - ID:9733
2025-10-04 09:52:37,6,4,22,Pro,Usuarios,Me encanta el dashboard - ID:9734
2025-11-04 01:34:54,6,4,39,Básico,"Exportación, Ninguna",Muy rápido - ID:9735
2024-12-22 11:26:11,8,3,18,Gratuito,"Usuarios, API",Me encanta el dashboard - ID:9736
2025-07-23 03:47:40,10,1,39,Gratuito,Usuarios,Soporte lento - ID:9737
2025-10-16 04:42:00,9,1,50,Pro,"Usuarios, Exportación, Ninguna",Demasiados bugs - ID:9738
2025-06-08 04:20:16,9,4,38,Pro,"Dashboard, Ninguna, Usuarios",Podría mejorar - ID:9739
2025-04-01 18:46:50,10,3,48,Pro,"API, Exportación",La interfaz es confusa - ID:9740
2025-01-21 21:49:45,4,1,33,Básico,"API, Dashboard",Me encanta el dashboard - ID:9741
2025-05-31 12:12:38,10,3,35,Básico,"API, Reportes, Exportación",Me encanta el dashboard - ID:9742
2025-06-15 03:58:34,9,5,48,Gratuito,"Reportes, Exportación, API",Me encanta el dashboard - ID:9743
2024-11-22 05:28:58,7,5,51,Básico,Reportes,Demasiados bugs - ID:9744
2025-10-25 18:06:05,10,2,54,Básico,"Ninguna, Reportes, API",La interfaz es confusa - ID:9745
2025-02-21 17:43:08,8,5,46,Empresarial,Exportación,Excelente servicio - ID:9746
2025-09-18 14:46:46,10,1,26,Gratuito,Exportación,Excelente servicio - ID:9747
2025-05-07 21:37:32,7,3,43,Básico,"Ninguna, Usuarios",Precio justo - ID:9748
2024-12-31 16:52:38,9,2,59,Pro,"Ninguna, Reportes",Me encanta el dashboard - ID:9749
2024-12-24 22:39:48,5,2,21,Empresarial,Exportación,Muy rápido - ID:9750
2025-09-01 18:00:33,9,3,23,Empresarial,"Ninguna, Reportes, API",Excelente servicio - ID:9751
2024-12-30 19:44:53,9,3,41,Pro,"Ninguna, Usuarios, Dashboard",Podría mejorar - ID:9752
2025-06-07 23:44:52,7,5,44,Gratuito,"Reportes, Exportación, API",Demasiados bugs - ID:9753
2024-11-29 19:38:36,10,1,61,Básico,"Ninguna, API",Podría mejorar - ID:9754
2024-11-29 19:54:26,4,2,33,Empresarial,"Ninguna, Reportes",Precio justo - ID:9755
2025-10-04 01:36:53,8,4,55,Pro,"Usuarios, Ninguna, Dashboard",La interfaz es confusa - ID:9756
2025-10-02 14:31:17,5,2,56,Empresarial,"Ninguna, Reportes",Precio justo - ID:9757
2025-01-19 14:52:39,10,3,55,Gratuito,Dashboard,Precio justo - ID:9758
2025-03-08 21:37:09,6,3,53,Empresarial,"Exportación, Ninguna",Podría mejorar - ID:9759
2025-05-15 14:34:27,6,3,44,Empresarial,Usuarios,Excelente servicio - ID:9760
2025-05-20 20:29:42,9,1,53,Básico,"API, Usuarios",Soporte lento - ID:9761
2024-12-13 18:46:07,10,2,27,Gratuito,"API, Usuarios",Soporte lento - ID:9762
2025-11-03 02:47:32,9,5,19,Empresarial,Reportes,Me encanta el dashboard - ID:9763
2024-12-20 13:30:46,5,3,32,Básico,"Ninguna, Reportes, API",Podría mejorar - ID:9764
2025-01-02 14:06:07,0,4,20,Gratuito,Ninguna,Me encanta el dashboard - ID:9765
2025-05-14 05:59:06,8,5,18,Gratuito,"Usuarios, Exportación, API",Me encanta el dashboard - ID:9766
2025-05-24 13:59:46,1,1,47,Gratuito,"Dashboard, API, Reportes",Muy rápido - ID:9767
2025-05-27 06:04:27,8,1,37,Básico,"API, Usuarios",Muy rápido - ID:9768
2025-01-15 09:20:37,7,4,32,Básico,API,Demasiados bugs - ID:9769
2025-03-22 08:53:26,9,4,47,Básico,"Reportes, Exportación, API",Podría mejorar - ID:9770
2025-03-31 05:10:17,7,2,58,Gratuito,"Reportes, Exportación",Me encanta el dashboard - ID:9771
2025-08-18 10:31:03,2,1,44,Básico,API,Podría mejorar - ID:9772
2025-05-23 12:49:06,9,2,23,Pro,Ninguna,Me encanta el dashboard - ID:9773
2025-04-16 07:31:23,7,1,23,Empresarial,Exportación,Soporte lento - ID:9774
2025-02-10 15:40:33,9,1,21,Empresarial,"Exportación, Usuarios",La interfaz es confusa - ID:9775
2025-06-02 18:23:55,9,4,62,Gratuito,"Dashboard, Exportación, Reportes",Podría mejorar - ID:9776
2025-08-21 04:11:37,10,4,23,Empresarial,Exportación,Me encanta el dashboard - ID:9777
2025-06-10 10:50:49,4,5,54,Pro,"Dashboard, Reportes",Excelente servicio - ID:9778
2025-05-30 04:09:46,10,5,65,Empresarial,"Ninguna, API",Demasiados bugs - ID:9779
2025-09-19 00:51:15,3,4,27,Básico,Ninguna,Soporte lento - ID:9780
2025-04-20 20:00:22,10,2,27,Empresarial,Usuarios,Excelente servicio - ID:9781
2025-04-26 11:18:21,5,5,28,Pro,"Ninguna, Exportación, API",Muy rápido - ID:9782
2025-09-06 03:20:28,3,2,32,Gratuito,Dashboard,Demasiados bugs - ID:9783
2025-03-07 01:28:54,9,3,44,Pro,"Ninguna, Dashboard, Reportes",La interfaz es confusa - ID:9784
2025-09-05 12:56:51,7,3,36,Empresarial,"Ninguna, Dashboard, Usuarios",Soporte lento - ID:9785
2025-09-26 17:22:32,9,2,37,Gratuito,"Ninguna, Dashboard, Usuarios",La interfaz es confusa - ID:9786
2025-11-09 17:52:22,8,2,53,Empresarial,"Dashboard, Ninguna",Me encanta el dashboard - ID:9787
2025-06-29 00:41:31,9,5,60,Gratuito,Ninguna,Me encanta el dashboard - ID:9788
2025-01-25 01:30:10,8,1,43,Empresarial,"Dashboard, Reportes, API",Soporte lento - ID:9789
2024-12-22 11:00:48,1,2,56,Empresarial,"API, Dashboard",La interfaz es confusa - ID:9790
2025-06-22 21:26:14,5,4,34,Pro,Usuarios,Muy rápido - ID:9791
2025-08-26 02:35:54,8,1,42,Pro,"API, Exportación, Dashboard",La interfaz es confusa - ID:9792
2025-05-26 00:56:53,9,4,65,Básico,Usuarios,Me encanta el dashboard - ID:9793
2024-12-19 13:09:18,0,4,32,Gratuito,"API, Ninguna",Demasiados bugs - ID:9794
2025-09-06 09:03:27,9,2,18,Empresarial,"Usuarios, Dashboard, Reportes",Demasiados bugs - ID:9795
2025-06-28 07:26:31,10,2,48,Básico,"API, Reportes",Precio justo - ID:9796
2025-10-15 02:50:14,7,4,32,Pro,Ninguna,Muy rápido - ID:9797
2025-06-20 19:43:44,10,2,60,Básico,API,Precio justo - ID:9798
2025-10-11 06:10:44,9,4,57,Básico,"API, Dashboard",La interfaz es confusa - ID:9799
2025-06-08 02:39:22,7,1,26,Básico,"Dashboard, Usuarios",La interfaz es confusa - ID:9800
2025-02-01 08:06:26,8,5,53,Gratuito,Exportación,Demasiados bugs - ID:9801
2025-04-28 02:20:53,10,5,26,Básico,"API, Usuarios, Dashboard",Podría mejorar - ID:9802
2025-03-18 11:46:45,10,3,31,Gratuito,"Reportes, API, Ninguna",Me encanta el dashboard - ID:9803
2024-12-18 10:47:12,10,2,36,Empresarial,Reportes,Muy rápido - ID:9804
2025-09-10 11:04:40,10,5,59,Pro,Reportes,Me encanta el dashboard - ID:9805
2025-02-02 11:10:27,6,5,62,Empresarial,"Ninguna, API, Usuarios",Me encanta el dashboard - ID:9806
2025-02-03 09:13:57,9,3,62,Gratuito,"Usuarios, Exportación, Ninguna",Demasiados bugs - ID:9807
2025-08-29 01:52:47,10,2,20,Empresarial,Ninguna,Excelente servicio - ID:9808
2025-07-18 04:27:20,10,1,44,Empresarial,"Exportación, Reportes, API",Podría mejorar - ID:9809
2025-04-13 22:33:30,6,3,49,Gratuito,"Dashboard, API",Podría mejorar - ID:9810
2025-10-19 11:16:25,7,2,49,Básico,Exportación,Muy rápido - ID:9811
2025-05-04 09:47:00,5,1,32,Gratuito,Exportación,Demasiados bugs - ID:9812
2025-04-07 12:24:55,10,3,21,Gratuito,API,La interfaz es confusa - ID:9813
2025-04-05 05:27:33,10,1,30,Pro,Usuarios,Demasiados bugs - ID:9814
2025-02-16 13:28:29,9,2,45,Empresarial,"Ninguna, API, Usuarios",Excelente servicio - ID:9815
2025-05-10 04:58:36,10,4,35,Básico,Usuarios,Soporte lento - ID:9816
2024-11-19 10:17:19,8,4,42,Básico,"Exportación, Reportes, API",Soporte lento - ID:9817
2025-05-01 15:10:04,7,4,44,Básico,"API, Exportación, Reportes",Precio justo - ID:9818
2025-11-17 21:24:26,4,2,19,Empresarial,API,Demasiados bugs - ID:9819
2025-05-08 07:17:22,6,3,58,Empresarial,"Usuarios, API, Reportes",Muy rápido - ID:9820
2025-10-22 12:53:12,9,5,54,Gratuito,"Dashboard, Ninguna, API",Excelente servicio - ID:9821
2025-05-12 11:01:44,8,4,64,Básico,"Usuarios, Exportación",Precio justo - ID:9822
2024-12-14 05:30:09,10,1,32,Básico,Ninguna,Soporte lento - ID:9823
2025-06-22 13:47:53,8,2,24,Gratuito,Ninguna,Demasiados bugs - ID:9824
2025-07-16 14:06:27,9,4,53,Gratuito,"Reportes, Dashboard",Me encanta el dashboard - ID:9825
2025-07-21 12:37:24,3,1,18,Pro,"Exportación, Usuarios",Podría mejorar - ID:9826
2025-05-03 14:58:28,10,4,53,Pro,"Exportación, API",Muy rápido - ID:9827
2025-01-13 20:20:10,2,2,18,Básico,Dashboard,Precio justo - ID:9828
2025-06-26 20:01:39,9,3,40,Pro,"Usuarios, Reportes, API",Excelente servicio - ID:9829
2025-11-13 13:18:01,4,5,36,Empresarial,Reportes,Precio justo - ID:9830
2025-06-20 16:03:00,10,4,56,Pro,API,Me encanta el dashboard - ID:9831
2025-03-01 12:37:03,9,3,44,Básico,Dashboard,La interfaz es confusa - ID:9832
2025-03-13 14:36:33,7,5,37,Empresarial,"Dashboard, Ninguna, Reportes",La interfaz es confusa - ID:9833
2025-09-14 23:15:11,8,2,19,Empresarial,"Usuarios, Reportes",Podría mejorar - ID:9834
2025-10-17 01:35:12,8,3,62,Básico,"Exportación, Ninguna, Reportes",La interfaz es confusa - ID:9835
